ID,visa_type,visa_entry,US_consulate,major,status,check_date,complete_date,waiting_days,details
求快快下签,B1,New,ShenYang,Mathematics,Clear,2025-02-24,2025-04-15,50,detail
求快下签222,H1,New,GuangZhou,CS,Clear,2025-02-24,2025-04-08,43,detail
elderman,B1,New,Others,EE,Clear,2025-02-24,2025-03-26,30,detail
esik,L1,Renewal,Europe,CS,Pending,2025-02-24,0000-00-00,319,detail
呱呱呱呱,H1,New,Vancouver,EE,Clear,2025-02-25,2025-04-07,41,detail
oliverslifematt,F1,Renewal,GuangZhou,CS,Clear,2025-02-26,2025-04-11,44,detail
Ari,B2,New,ShangHai,Chemistry,Pending,2025-02-26,0000-00-00,317,detail
下次再也不,O1,Renewal,ShangHai,N/A,Clear,2025-02-26,2025-03-13,15,detail
cym2025,B2,Renewal,ShangHai,Navigation & Control,Clear,2025-02-26,2025-04-08,41,detail
asd8051813,J1,Renewal,BeiJing,Bio,Pending,2025-02-26,0000-00-00,317,detail
bryan21,B1,New,GuangZhou,ECE,Pending,2025-02-26,0000-00-00,317,detail
luluisthebest,J1,New,Vancouver,CEE,Clear,2025-02-26,2025-04-03,36,detail
求你了,B2,New,Others,cs,Clear,2025-02-26,2025-04-14,47,detail
球球了快过,B2,New,ShangHai,CS,Clear,2025-02-26,2025-04-11,44,detail
普通的飞空,O1,New,ShangHai,Computer Science,Clear,2025-02-27,2025-04-08,40,detail
juncs,J1,New,BeiJing,transportation,Pending,2025-02-27,0000-00-00,316,detail
blakemgn,J1,New,ShangHai,EE,Clear,2025-02-27,2025-04-14,46,detail
那个读书人,J1,New,GuangZhou,N/A,Clear,2025-02-27,2025-04-14,46,detail
luckydraw,J1,New,BeiJing,Robotics learning,Clear,2025-02-27,2025-04-09,41,detail
求下签,H1,New,BeiJing,Engineering Mechanics,Pending,2025-02-27,0000-00-00,316,detail
我也是服辣,J1,New,BeiJing,BME,Pending,2025-02-27,0000-00-00,316,detail
vvv,J1,New,BeiJing,AI,Clear,2025-02-27,2025-04-15,47,detail
yyupenn,F1,Renewal,GuangZhou,CS,Clear,2025-02-27,2025-04-07,39,detail
CCKK,B1,New,ShenYang,Computer Science,Pending,2025-02-28,0000-00-00,315,detail
wyz23689,B1,Renewal,Others,N/A,Pending,2025-02-28,0000-00-00,315,detail
nshe,H1,Renewal,Others,ME,Clear,2025-02-28,2025-04-04,35,detail
Biubiubrian,B1,New,HongKong,Polymer Material and Engi,Clear,2025-02-28,2025-04-11,42,detail
quickquick,J1,New,GuangZhou,ECE,Pending,2025-02-28,0000-00-00,315,detail
开学来不及,F1,Renewal,GuangZhou,ECE,Clear,2025-03-01,2025-08-18,170,detail
WuhanDragon,B1,New,BeiJing,ME,Pending,2025-03-03,0000-00-00,312,detail
wuliJerry,F1,New,ShangHai,Computer Engineering,Clear,2025-03-03,2025-03-11,8,detail
maxiaohan,B1,New,Others,Biomaterials and tissue e,Clear,2025-03-03,2025-04-09,37,detail
好运来,H1,New,ShangHai,CS,Pending,2025-03-03,0000-00-00,312,detail
¿你不也是�,B1,New,ShangHai,BIO,Pending,2025-03-03,0000-00-00,312,detail
Enchante,J1,New,ShangHai,Optical Engineering,Clear,2025-03-03,2025-04-14,42,detail
stuckWithApprov,H1,New,GuangZhou,CS,Pending,2025-03-03,0000-00-00,312,detail
求出签啊,J2,New,GuangZhou,medicinal chemistry,Clear,2025-03-03,2025-04-17,45,detail
EA4727774,O1,New,BeiJing,Environmental Science,Clear,2025-03-03,2025-04-22,50,detail
951238600,F1,New,BeiJing,cs,Pending,2025-03-04,0000-00-00,311,detail
tokyotreehouse,B1,New,Others,Design,Pending,2025-03-04,0000-00-00,311,detail
plzgiveme,B2,New,HongKong,CS,Clear,2025-03-04,2025-04-03,30,detail
Good luck every,H1,New,ShangHai,Chemical Engineering,Clear,2025-03-04,2025-04-09,36,detail
下签顺利blu,B1,New,BeiJing,N/A,Clear,2025-03-05,2025-03-05,0,detail
coco,B1,New,BeiJing,CS,Pending,2025-03-05,0000-00-00,310,detail
guangrli,O1,New,Others,Computer Science,Clear,2025-03-05,2025-05-01,57,detail
急急国王,F1,New,ShangHai,Computer Science,Clear,2025-03-05,2025-04-21,47,detail
雍和宫救救,H4,New,BeiJing,Pharma,Clear,2025-03-05,2025-04-22,48,detail
doge,H1,Renewal,Europe,mechanical engineering,Pending,2025-03-05,0000-00-00,310,detail
Check Less Plea,O1,New,Europe,Computer Science,Clear,2025-03-06,2025-04-29,54,detail
galaxies,B1,New,Others,CS,Clear,2025-03-06,2025-04-07,32,detail
转运开启,J2,New,BeiJing,N/A,Clear,2025-03-06,2025-04-08,33,detail
Cute,F1,New,ShangHai,Physics,Clear,2025-03-06,2025-04-07,32,detail
zltjohn,F1,Renewal,BeiJing,Computer Science,Clear,2025-03-06,2025-04-19,44,detail
Display,B1,New,BeiJing,biology,Clear,2025-03-06,2025-04-19,44,detail
cosmos,F1,New,BeiJing,Computer Science,Clear,2025-03-07,2025-04-14,38,detail
李和鑫你回,F1,New,GuangZhou,EEE,Clear,2025-03-07,2025-04-09,33,detail
aJ1Applicant,J1,New,BeiJing,EE,Clear,2025-03-07,2025-03-12,5,detail
ASAPapproved,J1,New,Others,Microbiology,Pending,2025-03-07,0000-00-00,308,detail
joshua_graham,O1,New,BeiJing,Mechanical Engineering,Pending,2025-03-07,0000-00-00,308,detail
UofArizonaOPTIC,F1,New,BeiJing,OPTICS,Clear,2025-03-07,2025-04-21,45,detail
Denmark1,J1,New,Europe,Environment Engineering,Pending,2025-03-07,0000-00-00,308,detail
dctr,F1,New,ShenYang,CS,Clear,2025-03-09,2025-05-20,72,detail
ghost1412,H1,Renewal,BeiJing,Integrative Biology,Clear,2025-03-10,2025-04-24,45,detail
有本事别过,H1,Renewal,ShangHai,ECE,Clear,2025-03-10,2025-05-02,53,detail
Don,F1,New,ShangHai,Medical Engineering,Pending,2025-03-10,0000-00-00,305,detail
这次不玄了,H1,Renewal,Toronto,Decision Analytics,Pending,2025-03-10,0000-00-00,305,detail
瑞瑞,H1,New,Vancouver,Materials Science and Eng,Clear,2025-03-10,2025-04-08,29,detail
fffc,B1,New,BeiJing,STEM,Pending,2025-03-10,0000-00-00,305,detail
希望快下签,H1,Renewal,Vancouver,CS,Pending,2025-03-10,0000-00-00,305,detail
dlwlrma,F1,Renewal,Vancouver,CS,Pending,2025-03-10,0000-00-00,305,detail
伤心的土拨,H1,Renewal,ShangHai,CS,Clear,2025-03-10,2025-04-27,48,detail
Erina,F1,New,BeiJing,MBA,Clear,2025-03-10,2025-04-18,39,detail
多力多滋,B1,New,BeiJing,EE,Clear,2025-03-10,2025-04-11,32,detail
aaa,F1,New,ShangHai,Physics,Pending,2025-03-10,0000-00-00,305,detail
别卡了求求,L1,New,Toronto,IEOR,Pending,2025-03-10,0000-00-00,305,detail
祈祷中,F1,New,BeiJing,CS,Pending,2025-03-11,0000-00-00,304,detail
GWGWGW,B1,New,BeiJing,Theoretical Physics,Pending,2025-03-11,0000-00-00,304,detail
wiki,H1,Renewal,Vancouver,CS,Clear,2025-03-11,2025-03-29,18,detail
thf5000y2k,F1,New,GuangZhou,Computer Engineering,Clear,2025-03-11,2025-04-11,31,detail
Chick-fill-A,F1,New,ShangHai,Computer Engineering,Clear,2025-03-11,2025-04-09,29,detail
yfx,B1,New,GuangZhou,CS,Pending,2025-03-11,0000-00-00,304,detail
kats,H1,New,Vancouver,Chemistry,Clear,2025-03-11,2025-04-09,29,detail
126789,B1,New,BeiJing,Immunology,Clear,2025-03-11,2025-04-25,45,detail
Zhe,F1,New,ShangHai,Mechanical Engineering,Clear,2025-03-12,2025-04-08,27,detail
就是今天,O2,New,GuangZhou,immunology,Pending,2025-03-12,0000-00-00,303,detail
Seiii,J1,New,Others,Immunology,Pending,2025-03-12,0000-00-00,303,detail
you_are_approve,J1,New,HongKong,CS,Clear,2025-03-12,2025-04-16,35,detail
夏威夷我来,B1,New,BeiJing,Biomedical Engineering,Clear,2025-03-12,2025-04-14,33,detail
rm2492,B2,New,Vancouver,ECE,Clear,2025-03-12,2025-04-15,34,detail
SID every year,B1,Renewal,BeiJing,Material Science,Clear,2025-03-12,2025-04-18,37,detail
YuanYuan,J1,New,GuangZhou,Computer Science,Clear,2025-03-12,2025-04-24,43,detail
cefrop,H1,New,BeiJing,Math,Clear,2025-03-12,2025-04-18,37,detail
早日出签,B2,New,ShangHai,Micro electronics,Clear,2025-03-12,2025-04-29,48,detail
来签,F1,New,BeiJing,CS,Clear,2025-03-12,2025-06-12,92,detail
J1postdoc,J1,New,BeiJing,integrated life sciences,Pending,2025-03-13,0000-00-00,302,detail
Julius1008,J1,New,Europe,AI and Data Science,Pending,2025-03-13,0000-00-00,302,detail
APAPAP,J1,New,Others,CHE,Clear,2025-03-13,2025-04-07,25,detail
wc,H1,New,ShangHai,Physics,Clear,2025-03-13,2025-05-14,62,detail
再次被check,F1,Renewal,BeiJing,Oceanography,Clear,2025-03-14,2025-04-14,31,detail
KINGMNDRA,F1,New,ShangHai,CS,Clear,2025-03-14,2025-04-22,39,detail
sjs,F1,New,BeiJing,CS,Pending,2025-03-14,0000-00-00,301,detail
快快下签,B2,New,ShangHai,chemistry,Pending,2025-03-14,0000-00-00,301,detail
checkwhat,F1,New,ShangHai,Mechanical Engineering,Clear,2025-03-14,2025-04-24,41,detail
求快点拿到,H1,Renewal,GuangZhou,ECE,Clear,2025-03-14,2025-04-17,34,detail
toseemo,B1,New,Europe,Information Systems,Pending,2025-03-14,0000-00-00,301,detail
Peach,L1,New,ShangHai,Economics and Public Poli,Pending,2025-03-14,0000-00-00,301,detail
tooyoungtoosimp,H1,Renewal,BeiJing,CS/AI,Clear,2025-03-17,2025-04-29,43,detail
first_check,H1,Renewal,Toronto,Mathematics,Clear,2025-03-17,2025-04-29,43,detail
Simon_CA,B1,New,Vancouver,Civil Engineering,Clear,2025-03-17,2025-04-25,39,detail
心平气和,F1,New,BeiJing,Biomedical engineering,Clear,2025-03-17,2025-04-18,32,detail
otto,F1,New,BeiJing,Materials Science and Eng,Clear,2025-03-17,2025-04-29,43,detail
chickfila,H1,New,ShangHai,CS,Clear,2025-03-17,2025-04-30,44,detail
xyyvogar,H1,Renewal,ShangHai,Public Policy,Pending,2025-03-17,0000-00-00,298,detail
AA00E7PXIZ,F1,Renewal,GuangZhou,Robotics,Clear,2025-03-17,2025-04-22,36,detail
咋回事儿,H1,Renewal,GuangZhou,Mechanical Engineering,Clear,2025-03-17,2025-05-07,51,detail
6622,J1,New,Others,bio,Clear,2025-03-18,2025-04-18,31,detail
j1fighter,J1,New,Others,Mechanical Engineering,Clear,2025-03-18,2025-04-09,22,detail
frifri,H1,New,Toronto,communication,Clear,2025-03-18,2025-03-27,9,detail
dongyeh,B1,Renewal,BeiJing,Microelectronics,Clear,2025-03-18,2025-04-18,31,detail
approvemeplz,H1,Renewal,Toronto,Data Science,Clear,2025-03-18,2025-04-25,38,detail
求下签,F1,New,BeiJing,Civil Engineering,Clear,2025-03-18,2025-05-13,56,detail
plzplz,F1,New,Vancouver,"CS,AI",Clear,2025-03-18,2025-04-23,36,detail
CVPR,B1,New,ShangHai,Computer Science,Clear,2025-03-18,2025-04-29,42,detail
求求了快下,B1,New,GuangZhou,Oncology,Pending,2025-03-18,0000-00-00,297,detail
MelbourneAU007,H1,Renewal,Others,Business Analytics,Clear,2025-03-18,2025-04-16,29,detail
快出吧球球,H1,New,Vancouver,Information Systems,Pending,2025-03-18,0000-00-00,297,detail
NoNoCheck,H1,Renewal,ShangHai,MBA,Clear,2025-03-18,2025-04-16,29,detail
一切顺利,F1,New,BeiJing,CS PhD,Clear,2025-03-18,2025-04-17,30,detail
wawa,H1,New,Calgary,Physics&CS,Clear,2025-03-18,2025-05-02,45,detail
CS F1 Shanghai,F1,New,ShangHai,CS,Clear,2025-03-18,2025-04-23,36,detail
快快下签！,J1,New,Others,Automation,Pending,2025-03-18,0000-00-00,297,detail
MHLee,J1,New,BeiJing,Stat,Pending,2025-03-18,0000-00-00,297,detail
Noname,J1,New,GuangZhou,CS,Clear,2025-03-19,2025-04-21,33,detail
早下签,F1,New,HongKong,Civil Engineering,Clear,2025-03-19,2025-04-16,28,detail
jimmytoluene,F1,New,GuangZhou,Computer Science,Clear,2025-03-19,2025-04-25,37,detail
visa4CVPR25,B1,New,BeiJing,"CS, AI",Clear,2025-03-19,2025-04-28,40,detail
xiaqian,F1,Renewal,HongKong,mechanical engineering,Clear,2025-03-19,2025-05-06,48,detail
校园卡,H1,Renewal,BeiJing,Chemistrty,Clear,2025-03-19,2025-04-17,29,detail
kkssdlh,F1,Renewal,GuangZhou,ml&ds,Clear,2025-03-19,2025-04-25,37,detail
bbang,H1,New,ShangHai,Education,Clear,2025-03-19,2025-06-13,86,detail
sholot,B1,New,ShangHai,Biology,Pending,2025-03-19,0000-00-00,296,detail
plsgivmevisa,F1,New,GuangZhou,CS,Clear,2025-03-20,2025-04-29,40,detail
talkrelax,F1,New,GuangZhou,Material Science MSE,Clear,2025-03-20,2025-04-22,33,detail
ggg_cheng,F1,New,HongKong,MCB,Clear,2025-03-20,2025-04-28,39,detail
qiu guo qian,O1,New,BeiJing,EE,Pending,2025-03-20,0000-00-00,295,detail
L1B流浪人,L1,New,Vancouver,Math + CS,Clear,2025-03-20,2025-06-27,99,detail
milox,L1,New,Vancouver,EE,Clear,2025-03-21,2025-04-24,34,detail
球球下签,F1,New,BeiJing,CS,Clear,2025-03-21,2025-04-28,38,detail
命运多舛,J1,New,Europe,electrical engineer,Pending,2025-03-21,0000-00-00,294,detail
20211110,B2,New,BeiJing,Optics,Clear,2025-03-21,2025-04-30,40,detail
Sean,H1,Renewal,ShangHai,Biomedical engineering,Clear,2025-03-21,2025-04-29,39,detail
vovo,F1,Renewal,BeiJing,EE,Clear,2025-03-21,2025-04-24,34,detail
EJ6890382,F1,New,BeiJing,CS,Clear,2025-03-21,2025-04-26,36,detail
被迫温哥华,H1,Renewal,Vancouver,N/A,Clear,2025-03-21,2025-04-22,32,detail
kuaixiaqianba,J1,New,Europe,N/A,Pending,2025-03-21,0000-00-00,294,detail
KK-luck,F1,New,BeiJing,Geography,Clear,2025-03-21,2025-04-28,38,detail
nevergonnacheee,F1,New,ShangHai,Robotics,Clear,2025-03-24,2025-05-05,42,detail
COCONUT,J1,New,ShangHai,Electrical Engineering,Reject,2025-03-24,2025-03-31,7,detail
whycheckme,B1,New,Vancouver,EE,Pending,2025-03-24,0000-00-00,291,detail
png,J1,New,ShangHai,Environmental science,Pending,2025-03-24,0000-00-00,291,detail
Bless^^^,H1,New,Europe,computer science,Clear,2025-03-25,2025-05-16,52,detail
可以幻想5�,F1,New,BeiJing,CS,Clear,2025-03-25,2025-04-25,31,detail
求求了我真,B1,New,BeiJing,EE+CS,Pending,2025-03-25,0000-00-00,290,detail
icy,B1,New,BeiJing,CS,Clear,2025-03-25,2025-04-25,31,detail
I,J1,New,GuangZhou,Physics,Clear,2025-03-25,2025-05-16,52,detail
zzh,J1,New,GuangZhou,CS,Clear,2025-03-25,2025-05-07,43,detail
我们还能不,H1,Renewal,ShangHai,ECE,Pending,2025-03-25,0000-00-00,290,detail
我真服了,F1,New,BeiJing,Mathematics,Clear,2025-03-26,2025-04-30,35,detail
求求了，快,B1,New,GuangZhou,medicine,Pending,2025-03-26,0000-00-00,289,detail
hope_pass,L1,New,Toronto,CS,Clear,2025-03-26,2025-05-08,43,detail
勇敢牛牛不,J1,New,BeiJing,Oncology and Cancer Biolo,Clear,2025-03-26,2025-05-12,47,detail
nickaaa,J1,New,BeiJing,Mathematics,Clear,2025-03-26,2025-05-05,40,detail
H1B_slave,H1,New,GuangZhou,Data Science,Pending,2025-03-26,0000-00-00,289,detail
真的求了,F1,Renewal,ShangHai,Robotics,Clear,2025-03-26,2025-08-07,134,detail
Young,F1,New,HongKong,Mechanical Engineering,Clear,2025-03-27,2025-05-30,64,detail
luuuuu7771303,F1,New,ShangHai,Physics,Clear,2025-03-27,2025-05-07,41,detail
lingfengzhe,B1,New,HongKong,CS,Pending,2025-03-27,0000-00-00,288,detail
kk,F1,New,ShangHai,Material Science and Engi,Clear,2025-03-27,2025-05-21,55,detail
123,F1,New,BeiJing,CS,Clear,2025-03-27,2025-07-07,102,detail
tissot,F1,New,ShenYang,N/A,Clear,2025-03-28,2025-06-16,80,detail
Whatever,F1,Renewal,ShangHai,Environmental Engineering,Clear,2025-03-31,2025-04-25,25,detail
RiflePika,J1,New,ShangHai,Biomedical Science,Clear,2025-03-31,2025-04-11,11,detail
gun12138,F1,New,GuangZhou,Nutrition,Clear,2025-03-31,2025-05-30,60,detail
焦虑的chill,F1,Renewal,ShangHai,bioengineering,Pending,2025-03-31,0000-00-00,284,detail
congcong,H1,Renewal,GuangZhou,Business Analytics,Clear,2025-03-31,2025-05-13,43,detail
lll,F1,New,BeiJing,Microbiology,Clear,2025-03-31,2025-05-14,44,detail
kanweic,H1,Renewal,GuangZhou,ME,Clear,2025-03-31,2025-05-19,49,detail
啊B啊J啊H,J1,New,GuangZhou,CS,Clear,2025-04-01,2025-05-19,48,detail
胡萝卜,H1,New,BeiJing,food science,Clear,2025-04-01,2025-05-11,40,detail
快速下签求,J1,New,BeiJing,English,Clear,2025-04-01,2025-05-09,38,detail
求5年,F1,New,BeiJing,ECE,Clear,2025-04-01,2025-05-15,44,detail
test,H1,Renewal,MexicoCity,CS,Clear,2025-04-01,2025-06-11,71,detail
m,F1,New,BeiJing,CS,Clear,2025-04-02,2025-08-08,128,detail
W求下签atery,F1,New,BeiJing,ECE PhD,Clear,2025-04-02,2025-05-08,36,detail
Tulerrr,F1,New,ShenYang,MBA,Pending,2025-04-02,0000-00-00,282,detail
默默等待的,J1,New,GuangZhou,Environmental science,Clear,2025-04-02,2025-05-16,44,detail
GEORGENICE,B1,New,GuangZhou,MBA,Clear,2025-04-02,2025-05-10,38,detail
周tt,F1,Renewal,ShangHai,N/A,Pending,2025-04-02,0000-00-00,282,detail
ggchenzonggui@q,J1,New,BeiJing,Biology,Pending,2025-04-02,0000-00-00,282,detail
VISA_PASS,B1,New,ShenYang,CS,Pending,2025-04-03,0000-00-00,281,detail
cenximo,F1,New,ShangHai,ME,Clear,2025-04-03,2025-05-15,42,detail
kuaifangwohuiji,H1,Renewal,Vancouver,Econ,Pending,2025-04-03,0000-00-00,281,detail
Dr.Pepper,B2,New,ShenYang,CS,Clear,2025-04-03,2025-04-14,11,detail
LUZI,F1,New,GuangZhou,Mechanical Engineering,Clear,2025-04-03,2025-05-22,49,detail
IM_ENTERPRISE,H1,Renewal,GuangZhou,N/A,Pending,2025-04-03,0000-00-00,281,detail
XLXLXL,L1,New,BeiJing,N/A,Clear,2025-04-03,2025-06-04,62,detail
have2go,J1,New,Others,Civil Engineering,Clear,2025-04-04,2025-05-16,42,detail
pleaseApprove,F1,New,BeiJing,Environment,Clear,2025-04-07,2025-05-13,36,detail
bbb,B2,New,GuangZhou,CS,Pending,2025-04-07,0000-00-00,277,detail
卡加冲冲,H1,New,Calgary,Information Science,Clear,2025-04-07,2025-06-27,81,detail
approveplz,H1,New,Toronto,Statistics,Clear,2025-04-07,2025-04-16,9,detail
pray for it,F1,New,ShangHai,Physical Therapy,Clear,2025-04-07,2025-04-25,18,detail
希望早日结,O1,New,BeiJing,AI/ML,Clear,2025-04-07,2025-05-21,44,detail
Dutton,F1,New,ShangHai,ECE,Clear,2025-04-07,2025-05-26,49,detail
God bless,B2,New,Europe,CS,Clear,2025-04-07,2025-06-11,65,detail
AA00EGOEYV,F1,New,GuangZhou,Robotics,Pending,2025-04-07,0000-00-00,277,detail
SpicyPanda,B1,New,Others,CS,Pending,2025-04-07,0000-00-00,277,detail
xiaqian,H1,New,GuangZhou,material science,Clear,2025-04-07,2025-05-21,44,detail
pray,H1,Renewal,Vancouver,Math,Pending,2025-04-07,0000-00-00,277,detail
please_issue_vi,H1,Renewal,ShangHai,EE,Clear,2025-04-07,2025-06-05,59,detail
求求签证下,F1,New,ShangHai,Chemistry,Clear,2025-04-07,2025-07-10,94,detail
要过啊_LL,H1,New,BeiJing,Biomedicine,Pending,2025-04-07,0000-00-00,277,detail
xdlikr94,H1,New,BeiJing,Chemical Engineering,Clear,2025-04-08,2025-05-25,47,detail
checkcheckcheck,B1,Renewal,BeiJing,N/A,Clear,2025-04-08,2025-06-17,70,detail
hack970,H1,Renewal,Tijuana,Cybersecurity,Clear,2025-04-08,2025-07-02,85,detail
Renny,F1,New,GuangZhou,EECS,Clear,2025-04-08,2025-05-23,45,detail
海胆饭真香,F1,Renewal,BeiJing,CS,Clear,2025-04-08,2025-05-28,50,detail
papripa,F1,New,Others,Electrical Engineering,Reject,2025-04-08,2025-04-24,16,detail
牢白,F1,New,HongKong,CS,Clear,2025-04-08,2025-05-15,37,detail
rk8888,J1,Renewal,Others,AI/ML,Pending,2025-04-08,0000-00-00,276,detail
jovie,J1,New,GuangZhou,cs + bio,Clear,2025-04-08,2025-07-01,84,detail
visafish,B1,New,ShenYang,Computer Science,Clear,2025-04-09,2025-05-21,42,detail
all the best,F1,New,GuangZhou,CS,Clear,2025-04-09,2025-05-22,43,detail
快快下签,F1,New,BeiJing,Social Science,Pending,2025-04-09,0000-00-00,275,detail
IJustWannaBeApp,F1,New,BeiJing,Computer Science,Pending,2025-04-09,0000-00-00,275,detail
Liangkry,F1,New,BeiJing,Chemical Biology,Pending,2025-04-09,0000-00-00,275,detail
子涵,F1,New,BeiJing,BioEngineering,Pending,2025-04-09,0000-00-00,275,detail
毛豆炒蛋,F1,New,Others,Physics,Pending,2025-04-09,0000-00-00,275,detail
SpecialWeek,B1,New,BeiJing,Integrated Circuit,Clear,2025-04-09,2025-05-16,37,detail
iamharmless,F1,New,BeiJing,EECS,Pending,2025-04-09,0000-00-00,275,detail
aidenxfzh@gmail,F1,Renewal,ShangHai,Cybersecurity,Clear,2025-04-09,2025-05-21,42,detail
finally,F1,New,HongKong,CS,Clear,2025-04-09,2025-06-13,65,detail
一般大学院,B1,New,Others,Biological science,Clear,2025-04-09,2025-12-05,240,detail
olgastrakhova,B2,New,Others,Pharmaceutical Science,Pending,2025-04-10,0000-00-00,274,detail
teddybearxzh,H1,Renewal,Vancouver,EECS,Pending,2025-04-10,0000-00-00,274,detail
请给我签证,F1,New,GuangZhou,Computer Science,Pending,2025-04-10,0000-00-00,274,detail
小萝卜,B1,New,HongKong,Computer Science,Pending,2025-04-10,0000-00-00,274,detail
EFBFIT,B1,New,BeiJing,Chemistry,Clear,2025-04-10,2025-06-18,69,detail
等啊等啊123,J1,New,Europe,EE,Pending,2025-04-10,0000-00-00,274,detail
求求快过吧,H1,New,ShangHai,Computer Engineering,Pending,2025-04-10,0000-00-00,274,detail
20030618,F1,New,BeiJing,Computer Science,Clear,2025-04-11,2025-04-22,11,detail
luyupapa,L1,New,ShangHai,N/A,Pending,2025-04-11,0000-00-00,273,detail
HelenaLin,H1,New,Vancouver,Communication,Clear,2025-04-11,2025-05-09,28,detail
MRBSTUDIO,F1,New,BeiJing,ECE,Clear,2025-04-11,2025-05-27,46,detail
dreamer,F1,New,GuangZhou,Material Processing,Clear,2025-04-11,2025-06-11,61,detail
Daiyu Lin,F1,New,BeiJing,ECE,Clear,2025-04-11,2025-06-11,61,detail
you_are_approve,F1,New,HongKong,CS,Clear,2025-04-13,2025-04-13,0,detail
givemevisa,F1,New,GuangZhou,Electrical engineering,Pending,2025-04-14,0000-00-00,270,detail
快快下签吧,F1,New,ShangHai,Materials engineering,Pending,2025-04-14,0000-00-00,270,detail
信宿渔人,J1,New,BeiJing,N/A,Clear,2025-04-14,2025-05-23,39,detail
YMD,J1,New,BeiJing,Neurobiology,Clear,2025-04-14,2025-05-27,43,detail
yun求过签,H1,Renewal,BeiJing,Chemistry,Pending,2025-04-14,0000-00-00,270,detail
>->,F1,New,HongKong,ECE,Clear,2025-04-14,2025-05-20,36,detail
zzyr,H1,New,Others,Materials Science and Eng,Clear,2025-04-14,2025-05-20,36,detail
求求了🙏,B1,New,ShangHai,Biotech,Pending,2025-04-14,0000-00-00,270,detail
passpass,F1,New,ShangHai,Chemical Engineering,Pending,2025-04-14,0000-00-00,270,detail
vitaffff,J1,New,ShenYang,Energy Science,Reject,2025-04-14,2025-07-01,78,detail
人类害虫川,F1,New,HongKong,ECE,Clear,2025-04-14,2025-06-16,63,detail
xiaqian,F1,Renewal,ShangHai,InfoSci,Pending,2025-04-14,0000-00-00,270,detail
zjj,F1,New,BeiJing,Aerospace Engineering and,Pending,2025-04-14,0000-00-00,270,detail
还没排到吗,H4,New,ShangHai,Computer Science,Clear,2025-04-14,2025-07-15,92,detail
求求了,F1,New,Others,Electrical Engineering,Pending,2025-04-14,0000-00-00,270,detail
马上下签,F1,New,Others,Electrical Engineering,Pending,2025-04-14,0000-00-00,270,detail
sinuoc,F1,Renewal,ShangHai,ChemE,Clear,2025-04-15,2025-08-19,126,detail
水晶葡萄,J1,New,Others,Bio,Clear,2025-04-15,2025-05-29,44,detail
ks,F1,Renewal,BeiJing,electrical engineering,Clear,2025-04-15,2025-06-04,50,detail
believe,B1,New,GuangZhou,CS,Pending,2025-04-15,0000-00-00,269,detail
wanwoo,F1,Renewal,GuangZhou,CS,Clear,2025-04-15,2025-05-23,38,detail
Pray for Pass,O1,New,BeiJing,"CS, AI",Pending,2025-04-15,0000-00-00,269,detail
wahaha,F1,New,BeiJing,CS,Clear,2025-04-15,2025-06-03,49,detail
kk下签了吗,F1,New,ShangHai,Biomedical science（neur,Clear,2025-04-15,2025-05-28,43,detail
求5年签,F1,Renewal,BeiJing,EE,Pending,2025-04-15,0000-00-00,269,detail
zsb,F1,New,GuangZhou,Biomedical Engineering,Pending,2025-04-15,0000-00-00,269,detail
qwq,F1,New,BeiJing,CS Theory,Reject,2025-04-15,2025-11-13,212,detail
Yu,J1,New,Others,Information Management,Clear,2025-04-16,2025-05-13,27,detail
吉吉王子,F1,New,HongKong,BME,Clear,2025-04-16,2025-05-30,44,detail
